ps_code,mp_code,mp_name,boiler_name,boiler_type,creater_time,burn_ability,data_status,open_time,create_time,update_time,stopopen_time,stopopen_status,stopopen_reason,success_time
81873C5343557B55D4C68909C604D707,81873C5343557B55CCA970B6C9EDDF6E,光大环保垃圾焚烧发电厂排放口4,光大环保垃圾焚烧发电厂排放口4,炉排炉,2020-10-30,600,0,2021-01-01 00:00:00,2021-01-01 09:35:05,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
81873C5343557B55D4C68909C604D707,81873C5343557B558D9FDF8648160FD6,光大环保垃圾焚烧发电厂排放口5,光大环保垃圾焚烧发电厂排放口5,炉排炉,2020-10-30,600,0,2021-01-01 00:00:00,2021-01-01 09:35:05,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
81873C5343557B55D4C68909C604D707,81873C5343557B558D941C6ADA90A698,光大环保垃圾焚烧发电厂排放口1,光大环保垃圾焚烧发电厂排放口1,炉排炉,2014-12-22,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
81873C5343557B55D4C68909C604D707,81873C5343557B551B517154D7834E48,光大环保垃圾焚烧发电厂排放口6,光大环保垃圾焚烧发电厂排放口6,炉排炉,2022-06-24,600,0,2022-09-27 00:00:00,2022-09-27 09:35:09,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
81873C5343557B55D4C68909C604D707,81873C5343557B55EE484461E26D0EF1,光大环保垃圾焚烧发电厂排放口2,光大环保垃圾焚烧发电厂排放口2,炉排炉,2014-12-22,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
81DA169B63194EB720E8B54E607CF09C,81DA169B63194EB7A6F373EEE0214BAD,旺能1号烟囱监控点DA001,旺能1号烟囱监控点,炉排炉,2018-10-29,400,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
81DA169B63194EB720E8B54E607CF09C,81DA169B63194EB79E5F74698FC99E59,旺能2号烟囱监控点DA002,旺能2号烟囱监控点,炉排炉,2018-10-29,400,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
821888A8683A862313C7515D439760A1,821888A8683A8623A08F8BF3B61AF289,焚烧炉,焚烧炉,热解气化炉,2022-10-30,34,0,2023-02-25 00:00:00,2022-11-04 09:35:19,2023-04-25 12:10:04,2023-03-08 22:42:30,1,该监控排口属于垃圾焚烧但不具备发电，日处理了设计为32吨，全县垃圾不足以维系不间断焚烧,2023-04-23 00:00:00
821888A8683A86236D5BCD91CB2C4DF1,821888A8683A86230043181E3FA5A026,焚烧排口,焚烧排口,炉排炉,2021-07-15,600,0,2021-09-15 00:00:00,2021-07-28 09:35:10,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
821888A8683A862372CCA81403D73790,821888A8683A86239595E679F8B5F66B,焚烧系统废气,焚烧系统废气,炉排炉,2020-01-01,300,0,2020-05-26 00:00:00,2020-05-27 09:35:04,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
826984DBB7C428464C78B28979223F88,826984DBB7C428469C3D0C4AC03F23AF,01号焚烧排气筒,01号焚烧排气筒,炉排炉,2018-10-15,350,0,2020-03-23 00:00:00,2020-03-11 09:35:28,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
826984DBB7C428464C78B28979223F88,826984DBB7C42846B2AAA54BA52B2A64,02号焚烧排气筒,02号焚烧排气筒,炉排炉,2018-10-15,350,0,2020-03-23 00:00:00,2020-03-11 09:35:28,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
826984DBB7C428464C78B28979223F88,5F35E14AC26672494DCD0B7521FE28E189C0D84B0B8FB1B2FE211E76E32FF2D35D815F61EDCAA6E9,03号焚烧炉排放口,03号焚烧炉排放口,炉排炉,2023-02-20,800,0,2023-04-23 00:00:00,2023-04-13 12:10:05,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
849FC34138C22EEC70763ECE30ADCF67,849FC34138C22EEC9F65467375CDDFB0,1号炉烟气排气筒,1号炉烟气排气筒,炉排炉,2020-06-02,500,0,2020-10-16 00:00:00,2020-08-27 09:35:05,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
849FC34138C22EEC70763ECE30ADCF67,849FC34138C22EECC85FF5C2565DE30B,2号炉烟气排气筒,2号炉烟气排气筒,炉排炉,2020-06-02,500,0,2020-10-16 00:00:00,2020-08-27 09:35:05,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
849FC34138C22EECFE4A3498669EAE0F,849FC34138C22EEC969C3B17E52BD469,焚烧烟气处理设施排口,焚烧烟气处理设施排口,炉排炉,2021-12-24,600,0,2022-02-26 00:00:00,2022-02-25 09:35:08,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
84A3A11E81B3A20703201767306E0B7E,84A3A11E81B3A2073DBEFC59DC69DE3A,DA002,02号烟气,炉排炉,2015-07-28,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
84A3A11E81B3A20703201767306E0B7E,84A3A11E81B3A2078E3B2444112639AB,DA003,03号烟气,炉排炉,2019-11-30,300,0,2021-01-09 00:00:00,2021-01-09 09:35:05,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
84A3A11E81B3A20703201767306E0B7E,84A3A11E81B3A207789B8365DA4032E8,DA001,1号烟气,炉排炉,2015-07-28,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:01,,,,2023-04-23 00:00:00
84E283BA983FB75EA31604B5CDD3C265,84E283BA983FB75E46A9E670F03F6EC4,废气排放口,废气排放口,炉排炉,2019-04-01,500,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:05,,,,2023-04-23 00:00:00
8515703A2A942F93BCCBB349D9E866DC,8515703A2A942F9366C10A6FD72709DB,#1炉废气排放口,#1炉废气排放口,炉排炉,2021-03-16,600,0,2021-10-22 00:00:00,2021-10-22 09:35:09,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8596B8966E54921F1704D69DA44B40C2,8596B8966E54921FCE28757B13526995,废气排放口,废气排放口,炉排炉,2019-05-01,750,0,2022-06-24 00:00:00,2022-06-24 09:35:10,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8596B8966E54921F8F3C209CD27B54BE,8596B8966E54921F9374729E3EB4A7BF,3号炉废气排放口,3号炉废气排放口,炉排炉,2022-05-14,600,0,2022-11-03 00:00:00,2022-10-21 09:35:08,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8596B8966E54921F8F3C209CD27B54BE,8596B8966E54921F40A9D7E9B815CAEB,4号炉废气排放口,4号炉废气排放口,炉排炉,2022-05-14,600,0,2022-11-03 00:00:00,2022-10-21 09:35:08,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8596B8966E54921FE746092EE7A16D3C,8596B8966E54921F140760738F918973,1号炉废气排放口,1号炉废气排放口,炉排炉,2019-04-28,400,0,2022-06-24 00:00:00,2022-06-24 09:35:10,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8596B8966E54921FE746092EE7A16D3C,8596B8966E54921F12471D8DCB1DB42B,2号炉废气排放口,2号炉废气排放口,炉排炉,2019-04-28,400,0,2022-06-24 00:00:00,2022-06-24 09:35:10,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
85B6CA827F48D231C76E46E89532DD22,85B6CA827F48D231FCAC79705AD79F93,粤丰环保5#烟道,粤丰环保5#烟道,炉排炉,2017-10-28,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
85B6CA827F48D231C76E46E89532DD22,85B6CA827F48D231E91ACE2E37F85329,1号废气排放口,1号废气排放口,炉排炉,2013-09-01,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
85B6CA827F48D231C76E46E89532DD22,85B6CA827F48D2314728629DDCFE0F54,2号废气排放口,2号废气排放口,炉排炉,2013-09-01,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
85B6CA827F48D231C76E46E89532DD22,85B6CA827F48D2318305F301AC4F0579,3号废气排放口,3号废气排放口,炉排炉,2013-09-01,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
85B6CA827F48D231C76E46E89532DD22,85B6CA827F48D2316BC6783D53641F4C,粤丰环保4#烟道,粤丰环保4#烟道,炉排炉,2017-10-28,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
85B6CA827F48D231DEE50CDA5B123AFB,85B6CA827F48D2310CAF232778E659EF,排气筒1,排气筒1,炉排炉,2017-07-01,500,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
85B6CA827F48D231DEE50CDA5B123AFB,85B6CA827F48D2315E3913229B76E510,排气筒2,排气筒2,炉排炉,2017-07-01,500,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
85B6CA827F48D231DEE50CDA5B123AFB,85B6CA827F48D231C2A0A6D3EDAAF4A8,排气筒3,排气筒3,炉排炉,2017-07-01,500,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
85B6CA827F48D231EE091F4BBEE40A6A,85B6CA827F48D23191C5CB23B69C16F9,1号废气排放口,1号废气排放口,炉排炉,2012-09-10,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
85B6CA827F48D231EE091F4BBEE40A6A,85B6CA827F48D2315497CC9D4FF0F81C,2号废气排放口,2号废气排放口,炉排炉,2012-09-10,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
85B6CA827F48D231EE091F4BBEE40A6A,85B6CA827F48D231E5240EB54F2AAFA8,3号废气排放口,3号废气排放口,炉排炉,2012-09-10,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
85FB5F52FC00B6F79CBB49EEC313DDA906DE33BAD74C43334E812D41A34349EEF22451DF68819C41,85FB5F52FC00B6F79CBB49EEC313DDA91E0687310FAF0ED7F15333C939565073E6A9DF6F9F795366,锅炉排放口,锅炉排放口,其它,2023-02-18,,0,2023-04-26 00:00:00,2023-04-24 12:10:05,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B60106B24A66D158A3,8609CB94471AA9B6690335FF54F5021A,2#焚烧炉排放口,2#焚烧炉排放口,炉排炉,2019-12-01,600,0,2020-02-24 00:00:00,2020-02-13 09:20:35,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B60106B24A66D158A3,8609CB94471AA9B6B26D5C6498C26F43,1#焚烧炉排放口,1#焚烧炉排放口,炉排炉,2019-12-01,600,0,2020-02-24 00:00:00,2020-02-13 09:20:35,2023-04-25 12:10:05,,,,2023-04-23 00:00:00
8609CB94471AA9B6013C57FE4038A0C5,8609CB94471AA9B60F448588A570A059,锅炉烟气1#,1#锅炉,炉排炉,2018-05-18,450,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B6013C57FE4038A0C5,8609CB94471AA9B6B5CE6377097FEA5F,锅炉烟气2#,锅炉烟气2#,炉排炉,2018-05-18,450,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B6022765F522682097,8609CB94471AA9B66C6B2926B4FB91E7,1#燃烧废气排放口,1#燃烧废气排放口,炉排炉,2020-11-12,600,0,2021-01-14 00:00:00,2021-01-14 09:35:08,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B6203B3406667BEF0D,8609CB94471AA9B6AE967F2B8685AE67,#1炉烟气在线监测,#1焚烧炉,炉排炉,2013-01-26,250,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B6203B3406667BEF0D,8609CB94471AA9B6C96356D4254C937C,#2炉烟气在线监测,#2焚烧炉,炉排炉,2013-01-26,250,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B6203B3406667BEF0D,8609CB94471AA9B667CAF0FC5EF71E6F,3#炉烟气在线监测,3#焚烧炉,炉排炉,2019-12-19,500,0,2020-02-24 00:00:00,2020-02-25 09:36:26,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B62BC3A8833718E0C2,8609CB94471AA9B6FAF2586078E653E7,1号炉,1#焚烧炉,炉排炉,2015-09-19,400,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B62BC3A8833718E0C2,8609CB94471AA9B6EFE84B7CD8B8B5E6,2号炉,2#焚烧炉,炉排炉,2018-05-28,525,0,2020-03-23 00:00:00,2020-03-19 09:54:10,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B6321659E1932D0B33,8609CB94471AA9B6D897D057246D8E40,废气监控点1#,废气监控点1#,炉排炉,2019-11-11,500,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B6321659E1932D0B33,8609CB94471AA9B6CF1CD21B35A5C49C,废气监控点2#,废气监控点2#,炉排炉,2019-11-28,500,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B63479E16B22FD1914,8609CB94471AA9B692D5CEA4B80C649C,1#焚烧烟气排放口,1#焚烧烟气排放口,炉排炉,2022-10-28,550,0,2022-12-29 00:00:00,2022-12-28 09:35:11,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B642769FEA641F461A,8609CB94471AA9B6BFD6124767FD420C,焚烧炉烟囱,焚烧炉烟囱,炉排炉,2022-08-10,300,0,2022-12-04 00:00:00,2022-12-01 09:35:18,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B650932AF5A832921E,8609CB94471AA9B6A9EB702A786BE5AA,瀚蓝（安溪）固废处理有限公司#1,瀚蓝（安溪）固废处理有限公司#1,炉排炉,2011-05-21,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B650932AF5A832921E,8609CB94471AA9B69A6DE2B510F09CBB,瀚蓝（安溪）固废处理有限公司#2,瀚蓝（安溪）固废处理有限公司#2,炉排炉,2014-01-01,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B650932AF5A832921E,8609CB94471AA9B678DE3E5C6EEE0ABD,瀚蓝（安溪）固废处理有限公司#3,3号炉废气排放口,炉排炉,2020-10-27,750,0,2021-01-24 00:00:00,2021-01-22 09:35:05,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B65828C9D3B13E8DB3,8609CB94471AA9B6409554CB39A2F569,海沧厂1#,海沧厂1#,炉排炉,2014-11-20,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B65828C9D3B13E8DB3,8609CB94471AA9B6C604DA665FD79BBA,海沧厂2#,海沧厂2#,炉排炉,2014-11-20,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B65828C9D3B13E8DB3,8609CB94471AA9B62BDDB729D09E9A92,海沧厂3#,海沧厂3#,炉排炉,2018-08-13,625,0,2020-03-16 00:00:00,2020-03-11 09:35:28,2023-04-25 12:10:01,,,,2023-04-23 00:00:00
8609CB94471AA9B65828C9D3B13E8DB3,8609CB94471AA9B66A52A9EA5004DE39,海沧厂4#,海沧厂4#,炉排炉,2018-08-13,625,0,2020-03-16 00:00:00,2020-03-11 09:35:28,2023-04-25 12:10:05,,,,2023-04-23 00:00:00
8609CB94471AA9B65EBCC6F376A77BB5,8609CB94471AA9B63B12FF224D89435A,1#焚烧炉废气排放口,1#焚烧炉废气排放口,炉排炉,2014-04-01,525,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B65EBCC6F376A77BB5,8609CB94471AA9B6E88434A067085259,2#焚烧炉废气排放口,2#焚烧炉废气排放口,炉排炉,2014-04-01,525,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B65EBCC6F376A77BB5,8609CB94471AA9B613905B30CDFF9544,3#焚烧炉废气排放口,3#焚烧炉废气排放口,炉排炉,2021-01-01,750,0,2021-03-04 00:00:00,2021-01-16 09:35:06,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B66014F5EF975DE096,8609CB94471AA9B6859A9FAF118607DF,1#焚烧炉排放口,1#焚烧炉排放口,炉排炉,2021-03-27,750,0,2021-10-13 00:00:00,2021-06-04 09:35:24,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B66014F5EF975DE096,8609CB94471AA9B6912DDC32D7A7167D,2#焚烧炉排放口,2#焚烧炉排放口,炉排炉,2021-04-30,750,0,2021-10-13 00:00:00,2021-07-14 09:35:15,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B666B23961B69539DE,8609CB94471AA9B6558120AE4FA84F06,垃圾焚烧2#炉烟囱,垃圾焚烧2#炉烟囱,炉排炉,2020-10-01,300,0,2021-05-08 00:00:00,2021-04-27 09:35:15,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B666B23961B69539DE,8609CB94471AA9B67D6D066310F61955,垃圾焚烧炉1#烟囱,垃圾焚烧炉1#烟囱,炉排炉,2020-10-01,300,0,2021-05-08 00:00:00,2021-04-27 09:35:15,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B66D4F2106E0E109FA,8609CB94471AA9B6AA7326400A26B2BC,翔安厂1#,翔安厂1#,炉排炉,2012-09-01,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B66D4F2106E0E109FA,8609CB94471AA9B6D42D31EAA289CBCC,翔安厂2#,翔安厂2#,炉排炉,2017-09-01,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B66D4F2106E0E109FA,8609CB94471AA9B66E87D7B9A18E6755,翔安厂3#,翔安厂3#,炉排炉,2020-09-22,750,0,2021-01-15 00:00:00,2020-12-31 09:35:08,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B66D4F2106E0E109FA,8609CB94471AA9B6E31204534A5F3CAA,翔安厂4#,翔安厂4#,炉排炉,2020-10-22,750,0,2021-01-15 00:00:00,2020-12-31 09:35:08,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B67AB09F80FFF83E6F,8609CB94471AA9B62AE5D8C51830EC97,焚烧炉烟气排放口H1,焚烧炉烟气排放口H1,炉排炉,2021-07-03,300,0,2021-07-09 00:00:00,2021-07-03 09:35:06,2023-04-25 12:10:01,,,,2023-04-23 00:00:00
8609CB94471AA9B67AB09F80FFF83E6F,8609CB94471AA9B6C0A391260CB6EFE7,焚烧炉烟气排放口H2,焚烧炉烟气排放口H2,炉排炉,2021-12-31,300,0,2022-04-14 00:00:00,2022-04-14 09:35:09,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B68190F5F7BEA6445E,8609CB94471AA9B632366DC341456B5B,废气排放口,废气排放口,炉排炉,2007-07-01,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B68F6527AD60593995,8609CB94471AA9B638B8FC1D053CDE9C,5#废气排放口,5号焚烧炉,炉排炉,2018-03-19,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B68F6527AD60593995,8609CB94471AA9B6BE0B61FB0CE3F3F6,6#废气排放口,6号焚烧炉,炉排炉,2018-03-20,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:05,,,,2023-04-23 00:00:00
8609CB94471AA9B68F6527AD60593995,8609CB94471AA9B6E6C31A366EDCCA11,1#废气排放口,1号焚烧炉,炉排炉,2011-08-19,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B68F6527AD60593995,8609CB94471AA9B6F824FF6AEE114C31,2#废气排放口,2号焚烧炉,炉排炉,2011-08-19,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B68F6527AD60593995,8609CB94471AA9B61B9F3EB104AA0249,3#废气排放口,3号焚烧炉,炉排炉,2013-03-20,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B68F6527AD60593995,8609CB94471AA9B67963405DE264484D,4#废气排放口,4号焚烧炉,炉排炉,2017-07-11,600,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B68FAC62CDC6C6CC2D,8609CB94471AA9B6674C38AE4EAF5DE9,瑞科际焚烧炉排气筒,瑞科际焚烧炉排气筒,炉排炉,2022-08-10,250,0,2022-12-31 00:00:00,2022-11-26 09:35:11,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B6957CA634919FEE5F,8609CB94471AA9B6666A88B8C4D58D06,一期1#CEMS,二段式垃圾焚烧炉1#,炉排炉,2012-11-06,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B6957CA634919FEE5F,8609CB94471AA9B6CD987693DDD35279,一期2#CEMS,二段式垃圾焚烧炉2#,炉排炉,2012-11-06,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B6957CA634919FEE5F,8609CB94471AA9B6DED3A1E54A14C74A,3#CEMS,二段式垃圾焚烧炉3#,炉排炉,2017-05-16,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B69861AB13E04A67B0,8609CB94471AA9B6F3798A7B4F41C511,瀚蓝（惠安）固废处理有限公司1#,瀚蓝（惠安）固废处理有限公司1#,炉排炉,2012-10-10,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B69861AB13E04A67B0,8609CB94471AA9B6F0F3BFB3C950E4FC,瀚蓝（惠安）固废处理有限公司2#,瀚蓝（惠安）固废处理有限公司2#,炉排炉,2012-10-10,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B69861AB13E04A67B0,8609CB94471AA9B6C7FBAE76BA659124,瀚蓝（惠安）固废处理有限公司3#,瀚蓝（惠安）固废处理有限公司3#,炉排炉,2015-06-25,500,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:01,,,,2023-04-23 00:00:00
8609CB94471AA9B69BD7D641BECED2FD,8609CB94471AA9B6CD8DF9C817557B82,1#烟气排放口,1#烟气排放口,炉排炉,2019-11-25,300,0,2020-02-24 00:00:00,2020-02-13 09:20:35,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B69BD7D641BECED2FD,8609CB94471AA9B61200D189FB6A6748,2#烟气排放口,2#烟气排放口,炉排炉,2019-11-25,300,0,2020-02-24 00:00:00,2020-02-13 09:20:35,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
8609CB94471AA9B69C462B3A1CC64D77,8609CB94471AA9B6C169C372ED0ABFB4,燃烧废气排放口3,燃烧废气排放口3,炉排炉,2020-12-28,600,0,2021-02-28 00:00:00,2021-02-26 09:35:08,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B69C462B3A1CC64D77,8609CB94471AA9B6ECA79EF007314618,燃烧废气排放口,1#焚烧炉,炉排炉,2012-11-01,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B69C462B3A1CC64D77,8609CB94471AA9B6C19E6C34897F6126,燃烧废气排放口2,2#焚烧炉,炉排炉,2012-11-01,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B6BBD168A402C7EF01,8609CB94471AA9B6F59F86A6F90B1856,福州沪榕海环再生能源有限公司2#,福州沪榕海环再生能源有限公司2#,炉排炉,2021-03-10,600,0,2021-12-18 00:00:00,2021-12-17 09:35:07,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B6BBD168A402C7EF01,8609CB94471AA9B60F13EA3A619DE11A,福州沪榕海环再生能源有限公司1#,福州沪榕海环再生能源有限公司1#,炉排炉,2021-03-10,600,0,2021-12-18 00:00:00,2021-12-17 09:35:07,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B6C3721D5A6CF1EFE1,8609CB94471AA9B68E18F2B9812A0577,7号炉废气排放口,7号炉废气排放口,炉排炉,2020-12-09,750,0,2021-02-09 00:00:00,2021-01-04 09:35:05,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
8609CB94471AA9B6C3721D5A6CF1EFE1,8609CB94471AA9B612A42718E6B678DB,8号炉废气排放口,8号炉废气排放口,炉排炉,2021-01-21,750,0,2021-03-24 00:00:00,2021-02-09 09:35:09,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
8609CB94471AA9B6C3721D5A6CF1EFE1,8609CB94471AA9B614BAEC43AC5D932C,1号炉废气排放口,1号炉废气排放口,炉排炉,2005-06-01,250,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2022-06-17 11:08:28,2022-06-17 10:31:18,1,已于2022.6.14批复拆除,2023-04-23 00:00:00
8609CB94471AA9B6C3721D5A6CF1EFE1,8609CB94471AA9B6B0B66284BA410B86,2号炉废气排放口,2号炉废气排放口,炉排炉,2005-06-01,250,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2022-06-17 11:08:28,2022-06-17 10:31:47,1,已于2022.6.14批复拆除,2023-04-23 00:00:00
8609CB94471AA9B6C3721D5A6CF1EFE1,8609CB94471AA9B63A6010ACE022B252,3号炉废气排放口,3号炉废气排放口,炉排炉,2005-06-01,250,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-03-23 12:10:02,2022-08-10 23:59:59,1,焚烧炉已停运，且引风机烟道拆除,2023-04-23 00:00:00
